  W(MeV)      Re(E0+)     Im(E0+)    Re(E0-)   Im(E0-)     Re(M0+)    Im(M0+)    Re(M0-)    Im(M0-)    Re(E1+)   Im(E1+)     Re(E1-)   Im(E1-)    Re(M1+)    Im(M1+)    Re(M1-)    Im(M1-)    Re(E2+)    Im(E2+)     Re(E2-)   Im(E2-)    Re(M2+)     Im(M2+)    Re(M2-)    Im(M2-)     Re(E3+)   Im(E3+)     Re(E3-)   Im(E3-)    Re(M3+)    Im(M3+)    Re(M3-)    Im(M3-)     Re(E4+)   Im(E4+)     Re(E4-)   Im(E4-)    Re(M4+)    Im(M4+)    Re(M4-)    Im(M4-)     Re(E5+)   Im(E5+)     Re(E5-)   Im(E5-)    Re(M5+)    Im(M5+)    Re(M5-)    Im(M5-)                                                                                                  
 1750.0000    -0.8840    -0.1309     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.7039    -0.0738     0.0000     0.0000     1.2769    -0.4113    -0.4247    -0.3095    -0.2970     0.0222    -0.2291    -0.5973     0.8067    -0.8708     0.0774    -0.2050    -0.1626    -0.0030    -0.0252    -0.0432     0.1393     0.0026     0.2705    -0.4603    -0.0847    -0.0009    -0.3063    -0.0223     0.0218     0.0002    -0.1135    -0.0100    -0.0485     0.0002    -0.1035    -0.0019     0.0329    -0.0001    -0.0532    -0.0010
 1755.0000    -0.8660    -0.1220     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6989    -0.0719     0.0000     0.0000     1.2609    -0.4137    -0.4287    -0.3095    -0.2991     0.0225    -0.2312    -0.5959     0.8122    -0.8246     0.0758    -0.2010    -0.1621    -0.0031    -0.0252    -0.0330     0.1380     0.0026     0.2711    -0.4316    -0.0845    -0.0010    -0.3064    -0.0228     0.0208     0.0002    -0.1137    -0.0103    -0.0484     0.0002    -0.1033    -0.0020     0.0329    -0.0001    -0.0536    -0.0010
 1760.0000    -0.8468    -0.1137     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6943    -0.0699     0.0000     0.0000     1.2448    -0.4158    -0.4332    -0.3099    -0.3011     0.0226    -0.2306    -0.5947     0.8153    -0.7810     0.0755    -0.1966    -0.1615    -0.0032    -0.0249    -0.0238     0.1368     0.0027     0.2702    -0.4053    -0.0843    -0.0010    -0.3065    -0.0234     0.0199     0.0002    -0.1139    -0.0107    -0.0483     0.0002    -0.1030    -0.0021     0.0328    -0.0001    -0.0540    -0.0011
 1765.0000    -0.8271    -0.1063     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6900    -0.0678     0.0000     0.0000     1.2290    -0.4176    -0.4383    -0.3109    -0.3028     0.0224    -0.2293    -0.5926     0.8165    -0.7391     0.0769    -0.1924    -0.1610    -0.0033    -0.0245    -0.0157     0.1354     0.0028     0.2682    -0.3812    -0.0840    -0.0010    -0.3067    -0.0240     0.0189     0.0002    -0.1141    -0.0111    -0.0482     0.0002    -0.1028    -0.0022     0.0328    -0.0001    -0.0544    -0.0012
 1770.0000    -0.8069    -0.1005     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6860    -0.0657     0.0000     0.0000     1.2130    -0.4190    -0.4439    -0.3122    -0.3044     0.0221    -0.2271    -0.5903     0.8153    -0.6995     0.0761    -0.1881    -0.1605    -0.0034    -0.0238    -0.0084     0.1341     0.0028     0.2652    -0.3590    -0.0838    -0.0011    -0.3068    -0.0246     0.0179     0.0002    -0.1143    -0.0115    -0.0481     0.0002    -0.1026    -0.0023     0.0328    -0.0001    -0.0548    -0.0012
 1775.0000    -0.7867    -0.0952     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6824    -0.0635     0.0000     0.0000     1.1970    -0.4201    -0.4499    -0.3141    -0.3057     0.0216    -0.2225    -0.5877     0.8129    -0.6621     0.0783    -0.1834    -0.1599    -0.0035    -0.0228    -0.0018     0.1328     0.0029     0.2616    -0.3386    -0.0835    -0.0011    -0.3069    -0.0252     0.0169     0.0002    -0.1144    -0.0119    -0.0480     0.0002    -0.1023    -0.0024     0.0327    -0.0001    -0.0552    -0.0013
 1780.0000    -0.7650    -0.0908     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6789    -0.0613     0.0000     0.0000     1.1811    -0.4208    -0.4565    -0.3163    -0.3069     0.0210    -0.2176    -0.5846     0.8092    -0.6265     0.0796    -0.1790    -0.1594    -0.0036    -0.0214     0.0042     0.1314     0.0030     0.2575    -0.3198    -0.0833    -0.0011    -0.3069    -0.0258     0.0159     0.0002    -0.1145    -0.0124    -0.0480     0.0002    -0.1021    -0.0025     0.0327    -0.0001    -0.0556    -0.0013
 1785.0000    -0.7436    -0.0877     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6758    -0.0591     0.0000     0.0000     1.1651    -0.4213    -0.4635    -0.3190    -0.3079     0.0202    -0.2114    -0.5808     0.8043    -0.5926     0.0821    -0.1741    -0.1589    -0.0037    -0.0198     0.0097     0.1300     0.0030     0.2532    -0.3026    -0.0831    -0.0012    -0.3070    -0.0265     0.0149     0.0002    -0.1147    -0.0128    -0.0479     0.0002    -0.1018    -0.0026     0.0326    -0.0001    -0.0560    -0.0014
 1790.0000    -0.7215    -0.0853     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6729    -0.0569     0.0000     0.0000     1.1488    -0.4216    -0.4711    -0.3220    -0.3088     0.0194    -0.2048    -0.5764     0.7987    -0.5604     0.0841    -0.1700    -0.1584    -0.0038    -0.0179     0.0147     0.1287     0.0031     0.2485    -0.2867    -0.0828    -0.0012    -0.3070    -0.0271     0.0139     0.0002    -0.1148    -0.0133    -0.0478     0.0002    -0.1016    -0.0027     0.0326    -0.0001    -0.0564    -0.0015
 1795.0000    -0.6981    -0.0841     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6702    -0.0547     0.0000     0.0000     1.1328    -0.4216    -0.4790    -0.3255    -0.3094     0.0185    -0.1976    -0.5715     0.7922    -0.5298     0.0855    -0.1647    -0.1577    -0.0039    -0.0157     0.0194     0.1271     0.0032     0.2437    -0.2720    -0.0826    -0.0012    -0.3070    -0.0277     0.0128     0.0002    -0.1149    -0.0138    -0.0477     0.0002    -0.1013    -0.0028     0.0325    -0.0001    -0.0568    -0.0015
 1800.0000    -0.6749    -0.0833     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6677    -0.0525     0.0000     0.0000     1.1164    -0.4213    -0.4875    -0.3293    -0.3100     0.0175    -0.1895    -0.5658     0.7853    -0.5007     0.0884    -0.1603    -0.1572    -0.0040    -0.0133     0.0238     0.1257     0.0032     0.2388    -0.2585    -0.0823    -0.0013    -0.3070    -0.0284     0.0118     0.0002    -0.1150    -0.0143    -0.0476     0.0002    -0.1011    -0.0029     0.0324    -0.0001    -0.0572    -0.0016
 1805.0000    -0.6511    -0.0837     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6654    -0.0503     0.0000     0.0000     1.1000    -0.4209    -0.4963    -0.3336    -0.3104     0.0164    -0.1790    -0.5596     0.7775    -0.4728     0.0921    -0.1553    -0.1567    -0.0041    -0.0106     0.0279     0.1243     0.0033     0.2338    -0.2459    -0.0821    -0.0013    -0.3070    -0.0290     0.0107     0.0002    -0.1151    -0.0148    -0.0475     0.0002    -0.1008    -0.0030     0.0324    -0.0001    -0.0576    -0.0017
 1810.0000    -0.6271    -0.0846     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6633    -0.0481     0.0000     0.0000     1.0835    -0.4204    -0.5056    -0.3381    -0.3106     0.0153    -0.1700    -0.5527     0.7692    -0.4463     0.0947    -0.1502    -0.1562    -0.0042    -0.0077     0.0318     0.1228     0.0033     0.2290    -0.2343    -0.0818    -0.0013    -0.3069    -0.0297     0.0096     0.0002    -0.1151    -0.0153    -0.0474     0.0002    -0.1005    -0.0031     0.0323    -0.0001    -0.0580    -0.0018
 1815.0000    -0.6025    -0.0863     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6612    -0.0460     0.0000     0.0000     1.0669    -0.4196    -0.5153    -0.3430    -0.3108     0.0141    -0.1605    -0.5450     0.7609    -0.4208     0.0972    -0.1445    -0.1555    -0.0044    -0.0046     0.0355     0.1212     0.0034     0.2241    -0.2236    -0.0816    -0.0014    -0.3068    -0.0304     0.0086     0.0001    -0.1152    -0.0159    -0.0474     0.0002    -0.1003    -0.0032     0.0322    -0.0001    -0.0584    -0.0019
 1820.0000    -0.5776    -0.0887     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6593    -0.0439     0.0000     0.0000     1.0503    -0.4186    -0.5253    -0.3482    -0.3108     0.0129    -0.1501    -0.5366     0.7517    -0.3964     0.1022    -0.1395    -0.1550    -0.0045    -0.0013     0.0391     0.1198     0.0034     0.2193    -0.2135    -0.0813    -0.0014    -0.3067    -0.0310     0.0075     0.0001    -0.1152    -0.0165    -0.0473     0.0002    -0.1000    -0.0033     0.0322    -0.0001    -0.0588    -0.0020
 1825.0000    -0.5523    -0.0912     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6576    -0.0419     0.0000     0.0000     1.0334    -0.4176    -0.5359    -0.3537    -0.3107     0.0117    -0.1391    -0.5278     0.7425    -0.3731     0.1076    -0.1341    -0.1545    -0.0046     0.0022     0.0425     0.1183     0.0035     0.2146    -0.2041    -0.0811    -0.0014    -0.3065    -0.0317     0.0064     0.0001    -0.1153    -0.0170    -0.0472     0.0002    -0.0997    -0.0034     0.0321    -0.0001    -0.0592    -0.0020
 1830.0000    -0.5269    -0.0946     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6558    -0.0399     0.0000     0.0000     1.0166    -0.4164    -0.5467    -0.3595    -0.3104     0.0104    -0.1275    -0.5180     0.7327    -0.3506     0.1124    -0.1286    -0.1539    -0.0047     0.0058     0.0459     0.1166     0.0036     0.2100    -0.1954    -0.0808    -0.0015    -0.3064    -0.0324     0.0052     0.0001    -0.1153    -0.0176    -0.0471     0.0002    -0.0994    -0.0036     0.0320    -0.0001    -0.0596    -0.0021
 1835.0000    -0.5010    -0.0983     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6542    -0.0379     0.0000     0.0000     0.9997    -0.4151    -0.5579    -0.3656    -0.3101     0.0091    -0.1156    -0.5078     0.7233    -0.3291     0.1191    -0.1233    -0.1534    -0.0048     0.0096     0.0492     0.1151     0.0036     0.2054    -0.1872    -0.0806    -0.0015    -0.3062    -0.0331     0.0041     0.0001    -0.1154    -0.0183    -0.0470     0.0002    -0.0992    -0.0037     0.0319    -0.0001    -0.0600    -0.0022
 1840.0000    -0.4750    -0.1028     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6527    -0.0360     0.0000     0.0000     0.9826    -0.4136    -0.5693    -0.3720    -0.3096     0.0078    -0.1028    -0.4967     0.7130    -0.3083     0.1253    -0.1170    -0.1529    -0.0049     0.0134     0.0524     0.1136     0.0036     0.2010    -0.1795    -0.0803    -0.0016    -0.3059    -0.0337     0.0030     0.0001    -0.1154    -0.0189    -0.0469     0.0002    -0.0989    -0.0038     0.0318    -0.0001    -0.0605    -0.0023
 1845.0000    -0.4492    -0.1078     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6512    -0.0341     0.0000     0.0000     0.9655    -0.4121    -0.5812    -0.3786    -0.3091     0.0065    -0.0917    -0.4848     0.7025    -0.2883     0.1307    -0.1113    -0.1523    -0.0050     0.0173     0.0556     0.1119     0.0037     0.1967    -0.1724    -0.0800    -0.0016    -0.3057    -0.0344     0.0018     0.0000    -0.1155    -0.0195    -0.0468     0.0002    -0.0986    -0.0040     0.0317    -0.0001    -0.0609    -0.0024
 1850.0000    -0.4229    -0.1129     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6497    -0.0323     0.0000     0.0000     0.9480    -0.4107    -0.5933    -0.3854    -0.3085     0.0052    -0.0800    -0.4723     0.6925    -0.2691     0.1376    -0.1060    -0.1518    -0.0051     0.0213     0.0588     0.1104     0.0037     0.1925    -0.1657    -0.0798    -0.0016    -0.3054    -0.0351     0.0007     0.0000    -0.1155    -0.0202    -0.0467     0.0002    -0.0983    -0.0041     0.0316    -0.0001    -0.0613    -0.0025
 1855.0000    -0.3968    -0.1179     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6481    -0.0305     0.0000     0.0000     0.9307    -0.4089    -0.6057    -0.3925    -0.3077     0.0038    -0.0673    -0.4591     0.6816    -0.2506     0.1439    -0.1005    -0.1512    -0.0052     0.0254     0.0619     0.1087     0.0038     0.1883    -0.1593    -0.0795    -0.0017    -0.3051    -0.0358    -0.0005    -0.0000    -0.1155    -0.0209    -0.0466     0.0002    -0.0980    -0.0042     0.0315    -0.0001    -0.0617    -0.0027
 1860.0000    -0.3705    -0.1234     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6465    -0.0288     0.0000     0.0000     0.9132    -0.4073    -0.6183    -0.3999    -0.3069     0.0025    -0.0569    -0.4453     0.6708    -0.2327     0.1519    -0.0936    -0.1507    -0.0054     0.0294     0.0651     0.1071     0.0038     0.1844    -0.1533    -0.0793    -0.0017    -0.3047    -0.0364    -0.0016    -0.0000    -0.1156    -0.0216    -0.0465     0.0002    -0.0977    -0.0044     0.0314    -0.0001    -0.0621    -0.0028
 1865.0000    -0.3443    -0.1296     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6450    -0.0271     0.0000     0.0000     0.8958    -0.4055    -0.6312    -0.4074    -0.3060     0.0012    -0.0431    -0.4309     0.6598    -0.2154     0.1616    -0.0871    -0.1501    -0.0055     0.0334     0.0683     0.1054     0.0038     0.1806    -0.1476    -0.0790    -0.0018    -0.3043    -0.0371    -0.0028    -0.0001    -0.1156    -0.0223    -0.0464     0.0002    -0.0974    -0.0045     0.0313    -0.0001    -0.0626    -0.0029
 1870.0000    -0.3180    -0.1358     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6433    -0.0255     0.0000     0.0000     0.8782    -0.4039    -0.6442    -0.4151    -0.3051    -0.0002    -0.0311    -0.4159     0.6490    -0.1984     0.1674    -0.0805    -0.1495    -0.0056     0.0374     0.0714     0.1037     0.0039     0.1768    -0.1423    -0.0787    -0.0018    -0.3039    -0.0377    -0.0040    -0.0001    -0.1157    -0.0231    -0.0464     0.0002    -0.0971    -0.0047     0.0312    -0.0001    -0.0630    -0.0030
 1875.0000    -0.2920    -0.1420     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6416    -0.0239     0.0000     0.0000     0.8604    -0.4020    -0.6574    -0.4229    -0.3039    -0.0015    -0.0207    -0.4002     0.6375    -0.1823     0.1773    -0.0743    -0.1490    -0.0057     0.0416     0.0746     0.1021     0.0039     0.1730    -0.1372    -0.0785    -0.0019    -0.3034    -0.0384    -0.0052    -0.0001    -0.1157    -0.0238    -0.0463     0.0002    -0.0968    -0.0048     0.0311    -0.0001    -0.0634    -0.0032
 1880.0000    -0.2661    -0.1486     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6397    -0.0223     0.0000     0.0000     0.8426    -0.4002    -0.6708    -0.4309    -0.3028    -0.0028    -0.0099    -0.3837     0.6262    -0.1666     0.1855    -0.0691    -0.1484    -0.0058     0.0455     0.0778     0.1004     0.0039     0.1694    -0.1324    -0.0782    -0.0019    -0.3029    -0.0390    -0.0064    -0.0002    -0.1158    -0.0246    -0.0462     0.0002    -0.0964    -0.0050     0.0310    -0.0001    -0.0639    -0.0033
 1885.0000    -0.2403    -0.1557     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6378    -0.0208     0.0000     0.0000     0.8247    -0.3984    -0.6842    -0.4391    -0.3016    -0.0042     0.0017    -0.3669     0.6145    -0.1513     0.1908    -0.0601    -0.1478    -0.0059     0.0494     0.0810     0.0986     0.0039     0.1659    -0.1279    -0.0780    -0.0019    -0.3023    -0.0396    -0.0076    -0.0002    -0.1159    -0.0254    -0.0461     0.0002    -0.0961    -0.0051     0.0308    -0.0001    -0.0643    -0.0034
 1890.0000    -0.2151    -0.1625     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6358    -0.0193     0.0000     0.0000     0.8070    -0.3966    -0.6980    -0.4473    -0.3003    -0.0055     0.0141    -0.3493     0.6026    -0.1365     0.2041    -0.0543    -0.1473    -0.0060     0.0532     0.0843     0.0969     0.0040     0.1624    -0.1236    -0.0777    -0.0020    -0.3018    -0.0402    -0.0088    -0.0002    -0.1161    -0.0262    -0.0460     0.0002    -0.0958    -0.0053     0.0307    -0.0001    -0.0647    -0.0036
 1895.0000    -0.1900    -0.1691     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6335    -0.0179     0.0000     0.0000     0.7890    -0.3947    -0.7116    -0.4556    -0.2989    -0.0068     0.0248    -0.3309     0.5907    -0.1222     0.2121    -0.0478    -0.1467    -0.0061     0.0570     0.0875     0.0952     0.0040     0.1591    -0.1194    -0.0774    -0.0020    -0.3011    -0.0408    -0.0101    -0.0003    -0.1162    -0.0270    -0.0459     0.0002    -0.0955    -0.0054     0.0306    -0.0001    -0.0652    -0.0037
 1900.0000    -0.1651    -0.1762     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6312    -0.0165     0.0000     0.0000     0.7710    -0.3928    -0.7254    -0.4640    -0.2974    -0.0080     0.0338    -0.3123     0.5783    -0.1084     0.2204    -0.0378    -0.1462    -0.0062     0.0607     0.0908     0.0934     0.0040     0.1559    -0.1155    -0.0771    -0.0021    -0.3005    -0.0414    -0.0113    -0.0003    -0.1164    -0.0279    -0.0458     0.0002    -0.0951    -0.0056     0.0305    -0.0001    -0.0656    -0.0039
 1905.0000    -0.1405    -0.1829     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6286    -0.0152     0.0000     0.0000     0.7531    -0.3911    -0.7391    -0.4724    -0.2958    -0.0093     0.0433    -0.2929     0.5659    -0.0950     0.2284    -0.0300    -0.1456    -0.0063     0.0643     0.0941     0.0917     0.0040     0.1526    -0.1118    -0.0769    -0.0021    -0.2998    -0.0419    -0.0125    -0.0003    -0.1166    -0.0287    -0.0457     0.0002    -0.0948    -0.0058     0.0303    -0.0001    -0.0660    -0.0040
 1910.0000    -0.1164    -0.1901     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6259    -0.0139     0.0000     0.0000     0.7350    -0.3891    -0.7528    -0.4809    -0.2942    -0.0105     0.0539    -0.2733     0.5535    -0.0820     0.2394    -0.0261    -0.1450    -0.0064     0.0677     0.0975     0.0899     0.0040     0.1493    -0.1082    -0.0766    -0.0021    -0.2990    -0.0425    -0.0138    -0.0004    -0.1169    -0.0296    -0.0456     0.0002    -0.0944    -0.0059     0.0302    -0.0001    -0.0665    -0.0042
 1915.0000    -0.0928    -0.1969     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6229    -0.0126     0.0000     0.0000     0.7167    -0.3874    -0.7666    -0.4895    -0.2925    -0.0118     0.0625    -0.2530     0.5409    -0.0694     0.2465    -0.0183    -0.1445    -0.0065     0.0709     0.1008     0.0881     0.0040     0.1464    -0.1048    -0.0763    -0.0022    -0.2982    -0.0430    -0.0151    -0.0004    -0.1172    -0.0305    -0.0455     0.0002    -0.0941    -0.0061     0.0300    -0.0001    -0.0669    -0.0043
 1920.0000    -0.0697    -0.2041     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6197    -0.0114     0.0000     0.0000     0.6985    -0.3854    -0.7803    -0.4980    -0.2907    -0.0130     0.0721    -0.2319     0.5280    -0.0572     0.2580    -0.0099    -0.1439    -0.0066     0.0740     0.1042     0.0863     0.0040     0.1433    -0.1015    -0.0760    -0.0022    -0.2974    -0.0434    -0.0163    -0.0005    -0.1175    -0.0314    -0.0454     0.0002    -0.0937    -0.0063     0.0299    -0.0001    -0.0673    -0.0045
 1925.0000    -0.0469    -0.2112     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6163    -0.0102     0.0000     0.0000     0.6805    -0.3837    -0.7939    -0.5064    -0.2889    -0.0141     0.0800    -0.2107     0.5150    -0.0454     0.2641    -0.0031    -0.1434    -0.0067     0.0769     0.1075     0.0845     0.0040     0.1405    -0.0984    -0.0758    -0.0023    -0.2965    -0.0438    -0.0176    -0.0005    -0.1179    -0.0323    -0.0453     0.0002    -0.0934    -0.0065     0.0298    -0.0001    -0.0678    -0.0047
 1930.0000    -0.0249    -0.2179     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6125    -0.0090     0.0000     0.0000     0.6624    -0.3819    -0.8074    -0.5149    -0.2870    -0.0153     0.0888    -0.1890     0.5011    -0.0341     0.2762     0.0054    -0.1428    -0.0068     0.0798     0.1109     0.0827     0.0040     0.1374    -0.0954    -0.0755    -0.0023    -0.2956    -0.0442    -0.0189    -0.0006    -0.1184    -0.0332    -0.0452     0.0002    -0.0930    -0.0066     0.0296    -0.0001    -0.0682    -0.0049
 1935.0000    -0.0034    -0.2246     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6085    -0.0079     0.0000     0.0000     0.6442    -0.3800    -0.8208    -0.5232    -0.2850    -0.0164     0.0958    -0.1665     0.4877    -0.0231     0.2843     0.0109    -0.1422    -0.0069     0.0824     0.1142     0.0809     0.0039     0.1347    -0.0925    -0.0752    -0.0024    -0.2947    -0.0446    -0.0201    -0.0006    -0.1189    -0.0341    -0.0451     0.0002    -0.0926    -0.0068     0.0295    -0.0001    -0.0686    -0.0050
 1940.0000     0.0175    -0.2313     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.6042    -0.0068     0.0000     0.0000     0.6259    -0.3784    -0.8340    -0.5315    -0.2829    -0.0175     0.1042    -0.1440     0.4741    -0.0125     0.2953     0.0196    -0.1417    -0.0070     0.0846     0.1176     0.0791     0.0039     0.1318    -0.0898    -0.0749    -0.0024    -0.2937    -0.0449    -0.0214    -0.0007    -0.1195    -0.0350    -0.0450     0.0002    -0.0923    -0.0070     0.0293    -0.0001    -0.0690    -0.0052
 1945.0000     0.0376    -0.2379     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5996    -0.0058     0.0000     0.0000     0.6077    -0.3765    -0.8470    -0.5397    -0.2808    -0.0185     0.1107    -0.1207     0.4602    -0.0024     0.3041     0.0251    -0.1411    -0.0071     0.0869     0.1209     0.0772     0.0039     0.1291    -0.0871    -0.0747    -0.0024    -0.2927    -0.0451    -0.0227    -0.0007    -0.1202    -0.0359    -0.0449     0.0002    -0.0919    -0.0072     0.0291    -0.0001    -0.0695    -0.0054
 1950.0000     0.0571    -0.2444     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5946    -0.0048     0.0000     0.0000     0.5895    -0.3747    -0.8599    -0.5478    -0.2786    -0.0195     0.1185    -0.0968     0.4457     0.0074     0.3182     0.0330    -0.1405    -0.0072     0.0888     0.1242     0.0754     0.0039     0.1264    -0.0846    -0.0744    -0.0025    -0.2916    -0.0453    -0.0240    -0.0008    -0.1210    -0.0368    -0.0448     0.0002    -0.0915    -0.0074     0.0290    -0.0001    -0.0699    -0.0056
 1955.0000     0.0758    -0.2507     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5893    -0.0038     0.0000     0.0000     0.5713    -0.3730    -0.8724    -0.5558    -0.2763    -0.0205     0.1242    -0.0728     0.4313     0.0167     0.3238     0.0438    -0.1400    -0.0073     0.0904     0.1275     0.0735     0.0038     0.1235    -0.0822    -0.0741    -0.0025    -0.2905    -0.0455    -0.0253    -0.0009    -0.1219    -0.0377    -0.0447     0.0002    -0.0911    -0.0075     0.0288    -0.0001    -0.0703    -0.0058
 1960.0000     0.0937    -0.2570     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5837    -0.0028     0.0000     0.0000     0.5531    -0.3713    -0.8848    -0.5635    -0.2740    -0.0214     0.1283    -0.0484     0.4167     0.0257     0.3307     0.0509    -0.1394    -0.0074     0.0919     0.1307     0.0716     0.0038     0.1208    -0.0798    -0.0738    -0.0025    -0.2894    -0.0456    -0.0266    -0.0009    -0.1229    -0.0386    -0.0446     0.0002    -0.0907    -0.0077     0.0286    -0.0001    -0.0707    -0.0060
 1965.0000     0.1108    -0.2630     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5776    -0.0019     0.0000     0.0000     0.5349    -0.3696    -0.8967    -0.5710    -0.2716    -0.0222     0.1337    -0.0235     0.4020     0.0342     0.3433     0.0564    -0.1388    -0.0075     0.0931     0.1339     0.0698     0.0037     0.1181    -0.0775    -0.0735    -0.0026    -0.2883    -0.0456    -0.0279    -0.0010    -0.1240    -0.0395    -0.0445     0.0002    -0.0903    -0.0079     0.0285    -0.0001    -0.0711    -0.0062
 1970.0000     0.1271    -0.2688     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5712    -0.0010     0.0000     0.0000     0.5166    -0.3680    -0.9084    -0.5784    -0.2691    -0.0230     0.1374     0.0018     0.3868     0.0423     0.3490     0.0656    -0.1383    -0.0075     0.0939     0.1371     0.0679     0.0037     0.1154    -0.0753    -0.0732    -0.0026    -0.2871    -0.0456    -0.0293    -0.0010    -0.1252    -0.0404    -0.0444     0.0002    -0.0899    -0.0081     0.0283    -0.0001    -0.0716    -0.0064
 1975.0000     0.1424    -0.2746     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5642    -0.0002     0.0000     0.0000     0.4985    -0.3663    -0.9197    -0.5854    -0.2666    -0.0238     0.1414     0.0272     0.3715     0.0497     0.3569     0.0723    -0.1377    -0.0076     0.0946     0.1402     0.0660     0.0036     0.1128    -0.0732    -0.0729    -0.0026    -0.2859    -0.0455    -0.0306    -0.0011    -0.1265    -0.0413    -0.0443     0.0002    -0.0895    -0.0083     0.0281    -0.0001    -0.0720    -0.0067
 1980.0000     0.1567    -0.2800     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5570     0.0006     0.0000     0.0000     0.4804    -0.3646    -0.9307    -0.5924    -0.2640    -0.0245     0.1449     0.0536     0.3558     0.0569     0.3675     0.0796    -0.1371    -0.0077     0.0948     0.1432     0.0641     0.0036     0.1103    -0.0712    -0.0727    -0.0027    -0.2847    -0.0453    -0.0319    -0.0012    -0.1279    -0.0421    -0.0442     0.0002    -0.0891    -0.0085     0.0279    -0.0001    -0.0724    -0.0069
 1985.0000     0.1701    -0.2851     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5491     0.0014     0.0000     0.0000     0.4620    -0.3631    -0.9412    -0.5990    -0.2613    -0.0251     0.1470     0.0796     0.3399     0.0638     0.3744     0.0862    -0.1366    -0.0078     0.0951     0.1461     0.0622     0.0035     0.1076    -0.0693    -0.0724    -0.0027    -0.2835    -0.0451    -0.0332    -0.0012    -0.1295    -0.0429    -0.0441     0.0002    -0.0886    -0.0086     0.0277    -0.0001    -0.0728    -0.0071
 1990.0000     0.1825    -0.2902     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    -0.5409     0.0021     0.0000     0.0000     0.4440    -0.3614    -0.9512    -0.6052    -0.2586    -0.0257     0.1493     0.1061     0.3242     0.0700     0.3830     0.0904    -0.1360    -0.0078     0.0948     0.1490     0.0603     0.0035     0.1052    -0.0674    -0.0721    -0.0027    -0.2822    -0.0448    -0.0346    -0.0013    -0.1313    -0.0437    -0.0440     0.0002    -0.0882    -0.0088     0.0275    -0.0001    -0.0732    -0.0073
